id,votacao,alpha,dim_lat1,dim_lat2
2988,2313781-85,0.025093261,-0.5703848,1.4265665
2989,2313781-88,-0.004729225,-0.6219323,1.5156335
2990,2313781-91,-0.005389383,-0.432298,1.511775
2991,2314199-8,-0.015108907,0.26951343,-0.58109766
2992,2314217-10,-0.3062041,-1.3486519,-0.9370836
2993,2314387-8,-0.008811694,-2.3699954,-0.3760917
2994,2314499-30,0.0074220817,0.3488807,1.0522568
2995,2314499-37,-0.0013186972,0.45340356,1.3139836
2996,2314499-44,0.0015809825,0.6852778,1.4238966
2997,2314499-49,0.019964729,-0.22862363,1.3731712
2998,2314544-27,0.000861918,-0.64457905,-0.7479479
2999,2314553-33,1.157957,-0.73100626,-0.46297574
3000,2314688-8,0.0048762397,-3.5244818,-0.7514423
3001,2314934-40,0.007934187,-2.7889082,-0.63490194
3002,2314962-33,0.9091409,-0.7829547,-0.5059609
3003,2315020-6,-0.81730497,-0.35665107,-0.9435994
3004,2315172-9,0.026305476,-0.4154714,-0.013180989
3005,2316624-66,0.0015692404,-0.45544198,1.3386022
3006,2316624-73,0.003866574,-0.26465413,1.136271
3007,2317406-8,-0.68408465,0.42247778,-0.9522605
3008,2317563-59,0.0031439262,-0.39343932,1.4234722
3009,2317563-65,-0.026132733,-0.22205995,1.2150493
3010,2317563-75,-0.009747033,-0.20904322,1.3490448
3011,2317563-78,-0.012470961,0.28667444,-1.2697538
3012,2317563-82,0.15905005,0.2148942,0.5876891
3013,2317563-97,0.011032253,0.8035424,0.08603652
3014,2317622-39,-0.0067091864,-0.55221194,-1.2914836
3015,2317648-72,0.8971084,-1.1649235,-0.6295762
3016,2317648-74,0.42798615,0.07677005,0.8695919
3017,2317648-86,0.755087,-0.02238749,0.9621719
3018,2317648-88,1.0720488,-1.0553876,-0.5363474
3019,2318022-32,0.013682756,0.5720267,1.574029
3020,2318022-44,-0.0018565434,-0.2824837,-2.1518707
3021,2318022-49,-0.00079599884,-0.4030525,1.8187672
3022,2318116-8,0.6944316,-1.1804733,-0.6959723
3023,2318165-12,0.003772815,-0.38753274,-1.8056984
3024,2318277-41,0.000984279,0.17072132,1.0698818
3025,2318277-43,0.005341913,-0.27755237,-0.84463704
3026,2318277-48,-0.00074712257,-0.20217952,1.2872014
3027,2318277-55,-0.0011505723,0.14308804,0.6970647
3028,2318280-42,0.06803439,-0.08387606,0.98177
3029,2318553-48,-0.008544341,-1.8621881,-0.7234078
3030,2318583-10,-0.70861375,-0.07379529,-1.0671017
3031,2318583-7,0.5464791,0.24048392,0.8328939
3032,2318736-49,0.07695335,0.410098,-0.63104194
3033,2318736-54,-0.081039414,0.41593313,0.11750785
3034,2318736-67,-2.6691415,0.0081706345,-0.18673079
3035,2318736-71,-0.008094368,-0.45560598,1.1126171
3036,2318736-74,0.019471936,-0.5760637,1.4652939
3037,2318736-77,-0.0024632362,-0.199664,0.8552689
3038,2318736-79,0.014950286,-0.64526004,1.6667985
3039,2318736-85,0.93009824,-0.26005703,0.82080525
3040,2318737-36,-0.0018693564,-0.029186467,1.0102398
3041,2318737-41,-0.012786357,-0.033474844,1.0423222
3042,2318737-46,0.0011331708,-0.0019650238,1.3231859
3043,2318737-50,-0.0045944396,0.6623856,-1.7911457
3044,2318737-51,-0.016371775,0.8340345,-2.0192428
3045,2318737-53,0.007859889,0.6514821,-1.5310802
3046,2318737-57,-0.029813575,-0.22536884,0.45513758
3047,2318737-60,-0.003765914,-0.3605126,1.4844486
3048,2318737-63,1.3823686,0.12815541,1.050775
3049,2319129-49,-1.2979699,-0.2236984,-1.1116436
3050,2319129-51,-1.2037624,0.045239933,-0.032578442
3051,2319129-57,1.5982683,0.32522836,0.90604144
3052,2319129-70,-0.06795773,-0.22538312,0.4728011
3053,2319129-71,-0.50482786,0.32933265,0.008473256
3054,2319129-76,-0.011910067,0.5042894,0.3670849
3055,2319129-81,-0.00029564154,-0.19638312,0.9521833
3056,2319129-85,-1.3583084,0.11008463,-0.11394423
3057,2319256-63,-1.7258303e-06,-3.826335,-1.0038798
3058,2319485-10,-0.0042270473,-0.84523803,-0.6338588
3059,2319485-7,-0.08447399,0.77098966,0.60032845
3060,2319511-13,-0.3012389,-1.2808479,-0.7423956
3061,2319532-14,-0.48650408,-0.80170894,-0.6682874
3062,2319794-7,0.4107063,-0.40070847,-1.1338744
3063,2320266-47,0.012985246,-1.7671648,-1.5496756
3064,2320266-57,-7.693531e-05,-0.33304903,1.0120336
3065,2320266-59,0.020254586,-0.43673727,1.0674757
3066,2320266-66,-0.0010128226,-0.36530048,0.55029666
3067,2320266-74,0.33286133,-0.39623985,1.2315905
3068,2320333-7,0.10925585,-1.104302,-0.38163888
3069,2320527-8,-3.3672175e-05,-5.128185,-1.4493878
3070,2320686-11,0.010862487,0.49369434,-1.2382317
3071,2320799-49,0.0072741983,-1.2963154,-0.4332728
3072,2320799-54,-0.008714244,-0.34031114,1.2047124
3073,2320799-57,1.7905797,0.1787054,0.9228416
3074,2320799-62,-0.00010488651,-0.4214602,1.435843
3075,2321689-50,0.02242288,-1.7359048,-1.6675164
3076,2322436-12,-0.008219862,-1.1406739,-0.7732668
3077,2323322-38,0.34287825,-1.1243649,-0.61672014
3078,2323322-44,-0.0020084179,-0.51828754,1.5839036
3079,2323322-46,-0.006974347,-0.80969733,2.764409
3080,2323322-49,0.0106880125,-0.46899134,1.4521433
3081,2323617-56,0.015221075,0.1804169,0.40004396
3082,2323667-9,0.0010076493,0.13898581,-1.690936
3083,2324900-47,0.017725725,-0.6072444,1.6179764
3084,2325355-13,-0.08622613,0.3871994,-0.4334439
3085,2325516-10,0.51653445,-1.3044244,-0.80278885
3086,2326278-38,0.012917315,-0.22280683,0.9915645
3087,2326450-85,2.1080143e-05,-3.772626,-1.0514004
3088,2326450-98,2.673877e-07,-3.9675202,-1.070578
3089,2329218-126,-0.591984,-0.33103275,-0.9098339
3090,2329218-133,-0.03412224,0.42421827,0.6999771
3091,2329218-135,-0.004717632,-1.1888925,-0.40885255
3092,2329218-151,0.08894305,0.59376293,0.7070266
3093,2329218-177,0.113962434,0.5127823,0.7592117
3094,2329218-182,-0.00978207,-1.2120314,-0.41639972
3095,2330227-38,-2.0175132e-05,3.3734384e-05,6.115978e-05
3096,2330227-41,-9.708318e-05,-1.4196681e-05,-7.548362e-05
3097,2331427-40,0.00015435697,5.4428885e-05,-3.8978746e-05
3098,2331427-45,-6.412991e-05,3.593608e-05,7.226844e-06
3099,2331627-7,-9.771698e-05,6.184249e-05,3.6359965e-05
3100,2331627-9,-0.00012694267,-1.9542065e-05,1.9085477e-05
3101,2331629-6,-0.0002817327,0.000106252206,-5.71947e-06
3102,2333803-50,-0.0001231784,5.9756025e-05,2.769623e-05
3103,2334043-27,-4.623492e-05,6.11141e-05,0.0001597695
3104,2334043-40,0.00020980134,9.399557e-06,-4.4521337e-05
3105,2334043-43,-8.2457875e-05,4.54612e-06,-9.294516e-05
3106,2334043-45,0.0002458921,7.8012396e-05,-4.3577602e-05
3107,2334043-50,-1.0336473e-05,-6.735455e-05,-0.000112518086
3108,2335844-30,0.00018712108,2.9539297e-05,-9.203213e-05
3109,2336484-34,0.00024106744,8.15833e-05,-2.2108734e-06
3110,2336484-47,0.00013323582,-0.00017427068,1.9992665e-05
3111,2336698-8,-0.00031484396,3.457885e-05,-0.00012690916
3112,2338971-8,-0.0001337456,-8.638858e-05,1.2837177e-07
3113,2340532-29,-0.0001731772,-0.00011586947,7.711468e-05
3114,2340532-46,-0.0001903984,6.494963e-05,-3.7121357e-05
3115,2341582-8,5.1794057e-05,8.761458e-05,1.5310085e-05
3116,2341956-8,-0.00017332715,-0.00022933843,-1.18236485e-05
3117,2342213-7,-8.996016e-05,7.435921e-05,-3.7322883e-05
3118,2344790-8,-2.3601664e-05,6.3397747e-06,-0.00017315587
3119,2344792-8,5.746663e-05,5.7526493e-05,0.00010075653
3120,2344795-8,0.00035729446,4.405289e-05,0.00011773738
3121,2344796-8,0.0002324066,-4.145554e-05,-3.8816623e-05
3122,2344799-8,-3.0272495e-06,5.9841226e-05,2.9608247e-05
3123,2344800-7,0.00012313985,-4.402412e-05,-5.2350333e-06
3124,2344801-8,9.7440614e-05,1.6907423e-05,-0.0001636165
3125,2344802-8,0.00014274675,1.452367e-05,7.5846656e-06
3126,2344803-8,-2.1095519e-05,8.893077e-05,-4.5181536e-05
3127,2344804-8,-0.00011044322,-9.89372e-05,-7.292975e-05
3128,26946-99,-4.44972e-05,1.5309117e-05,-6.1089784e-05
3129,274765-173,-1.6826481e-05,2.7114875e-06,-0.00010054678
3130,274765-186,-0.00015721771,2.8298979e-05,3.0180314e-05
3131,352989-160,-0.00011113249,1.1800541e-05,-2.0244843e-06
3132,352989-165,0.00020450776,4.417787e-05,-4.1417734e-05
3133,352989-170,-0.00013633352,6.255189e-05,-7.811301e-06
3134,46249-294,0.0004052975,-4.5340912e-05,0.00021295929
3135,46249-297,5.8332356e-05,5.875017e-05,8.040953e-05
3136,46249-316,-4.201611e-05,-5.6130157e-06,0.00016084219
3137,46249-325,5.202126e-05,-4.8796384e-05,0.00015903279
3138,484645-141,0.00016892071,-1.8095816e-05,1.0962736e-05
3139,484645-146,0.00012425106,8.638091e-05,-1.5945643e-06
3140,484645-149,1.9274834e-05,6.3583626e-05,-7.868771e-05
3141,484645-160,0.00017946103,2.429607e-05,2.2010128e-05
3142,484645-180,-0.00016169371,1.2036389e-06,-0.0001642913
3143,484645-183,-6.988179e-05,-1.4705034e-05,2.1772285e-06
3144,500843-155,1.1892179e-05,4.3391898e-05,1.1051361e-05
3145,500843-157,-0.000106284875,-5.791553e-05,9.578897e-05
3146,500843-160,-0.0002137244,-0.00011004828,-1.0802418e-05
3147,500843-172,0.0003300934,-1.3372716e-05,-0.00013260209
3148,508965-135,-0.0003040403,-5.4086493e-05,9.9442244e-05
3149,508965-141,-5.638867e-11,-1.9268773e-05,0.00015611824
3150,508965-143,0.00019575875,8.2564424e-05,-2.582073e-05
3151,508965-156,8.6537686e-05,1.03682396e-10,3.8940878e-05
3152,508965-161,-0.00019392271,-6.629261e-05,6.5724525e-05
3153,508965-164,0.000239077,1.6127604e-05,-4.464004e-05
3154,534328-155,-0.0001587708,-3.3565575e-05,4.2564134e-06
3155,534328-167,2.0134947e-05,5.0289156e-05,6.266257e-06
3156,534328-174,7.5246586e-05,9.696794e-05,7.637681e-05
3157,534328-177,-0.00013633452,2.1766315e-05,-4.419063e-05
3158,534328-184,2.8686274e-05,-3.684494e-05,5.8249258e-05
3159,534328-187,0.00019667865,9.3373485e-05,6.725524e-05
3160,534328-190,0.00026439677,-4.9527094e-05,-3.6769252e-05
3161,534328-194,-1.7230941e-06,9.079269e-05,-1.6920727e-05
3162,534328-200,0.0001402454,5.319951e-06,-1.1064767e-06
3163,534328-203,-0.0002799399,6.370914e-06,6.48227e-05
3164,596844-116,0.00036629234,3.4364493e-05,-3.3412412e-05
3165,609753-101,4.33619e-05,-9.3731695e-05,-5.0603585e-06
3166,609753-109,0.00012350922,4.278183e-05,-3.4604145e-05
3167,622070-128,-7.06836e-05,-0.00010796789,0.00011406916
3168,622828-9,-5.4463067e-05,-9.139115e-05,-0.00016807996
3169,945554-180,-0.00026986032,4.6241234e-07,-2.9914412e-05
3170,945554-186,8.387576e-05,1.8245006e-05,-9.9014826e-05
3171,1197773-90,4.7671434e-05,8.997554e-05,-5.5353585e-06
3172,1197773-99,2.4347886e-05,3.6846726e-05,-1.1512278e-05
3173,1548579-109,-0.0001717013,6.974046e-05,-6.480088e-05
3174,1548579-114,-2.9193514e-05,-1.5251397e-05,-5.5405326e-06
3175,1548579-122,5.254036e-05,-5.5222292e-05,-0.0001396254
3176,1548579-126,-2.9946641e-05,-3.3084e-05,3.3637625e-05
3177,1701755-60,8.407146e-05,0.00014269132,5.003956e-05
3178,2115253-104,-0.0002296207,9.281139e-05,-8.501002e-05
3179,2115253-111,-0.0003651871,6.047306e-05,9.5659896e-05
3180,2115253-116,9.932312e-05,4.8329744e-05,2.0514082e-05
3181,2115253-118,2.6056936e-05,3.1178686e-05,-2.6341484e-05
3182,2115253-156,5.2440505e-06,6.350595e-05,6.232344e-05
3183,2115253-167,-6.517108e-05,4.9171904e-05,1.033031e-05
3184,2115253-172,-4.4993576e-05,-5.799084e-07,-1.2593136e-06
3185,2115253-175,-6.323786e-05,-8.190091e-08,6.877761e-05
3186,2115253-183,0.00032604695,-7.797269e-06,2.7499005e-05
3187,2125189-161,-0.00024230785,3.164017e-05,6.0708648e-05
3188,2125189-174,1.3928948e-05,2.453672e-05,-6.5577915e-05
3189,2125189-176,0.00014186485,-1.7819919e-05,-8.406156e-05
3190,2125189-180,-0.00010945637,-4.556627e-05,5.90251e-05
3191,2149303-50,7.481754e-05,6.997546e-06,0.0002012773
3192,2190084-79,7.430092e-05,-4.5704695e-05,-0.0001634494
3193,2190084-93,0.00014737,-2.405833e-05,-2.0652835e-05
3194,2194442-74,6.343396e-05,-3.8460443e-05,4.5949528e-05
3195,2196833-307,7.690448e-05,-6.3204454e-05,-3.0299445e-05
3196,2196833-323,0.00028604257,7.23576e-05,-0.00016475149
3197,2196833-326,-6.876883e-05,-3.892441e-05,-5.0079965e-05
3198,2196833-328,-0.0002092904,-1.866951e-05,3.526938e-05
3199,2196833-373,-3.424262e-05,-6.0686158e-05,-8.1139275e-05
3200,2205254-76,8.3453284e-05,-2.9442926e-06,-5.3689415e-05
3201,2218538-8,3.1050517e-05,-0.00010549201,-8.508974e-06
3202,2224999-104,-0.0004580327,7.988998e-05,-1.8247192e-06
3203,2224999-107,-7.051894e-05,-4.1079147e-05,-4.591293e-06
3204,2224999-67,0.00017299362,8.8052606e-05,-9.589781e-05
3205,2224999-77,0.0001641684,-1.059502e-05,8.659819e-06
3206,2224999-88,-0.00026628101,3.8100665e-05,-3.17741e-05
3207,2224999-96,0.000112879774,6.803351e-05,-8.5744556e-05
3208,2231632-102,-8.7536195e-05,-1.1075189e-05,-1.743345e-05
3209,2231632-97,8.67991e-05,5.686444e-05,-4.939384e-05
3210,2282142-9,-0.00023365315,-7.007191e-05,9.726797e-05
3211,2288318-70,2.1639786e-05,-9.502207e-05,4.3919736e-05
3212,2288318-78,0.00013007983,6.7032626e-05,5.371948e-05
3213,2299903-53,2.0050247e-06,-0.00016014841,-6.992923e-06
3214,2301683-33,0.00012731974,-4.159852e-05,-5.731546e-05
3215,2309053-157,-0.00012508458,-4.6451976e-05,9.198117e-05
3216,2309053-167,-0.00013930256,2.4667339e-05,5.6019715e-05
3217,2309053-173,-0.00021736168,-5.2387277e-05,-2.4443827e-05
3218,2309053-174,9.374367e-05,4.753426e-05,-0.0001136234
3219,2309053-176,-0.00018520016,9.026917e-07,0.00014082054
3220,2309053-179,3.8954495e-06,-8.816653e-05,1.7735911e-06
3221,2310837-8,0.00017902032,-3.0044535e-05,-1.7160182e-06
3222,2312373-128,-9.502848e-06,-4.8749942e-05,2.7812986e-05
3223,2312373-140,0.00012182085,6.6620487e-10,-9.326768e-05
3224,2320643-8,6.137492e-05,0.00016888502,3.3259334e-05
3225,2326749-8,0.00011946648,4.1208288e-05,5.3375043e-06
3226,2333929-40,-0.0001337374,-5.4530065e-05,-0.00010983295
3227,2334279-38,0.00020596774,6.2198505e-06,3.7925423e-05
3228,2334279-57,-1.5967566e-05,3.194093e-05,3.894005e-06
3229,2336393-59,0.00022477919,-6.951046e-05,5.6921017e-06
3230,2336393-61,-3.1591575e-05,6.3254274e-06,0.00015788365
3231,2336393-64,-0.00014889549,-0.00015981996,-7.850404e-05
3232,2336393-67,-0.00021072078,-6.9535854e-05,-6.702269e-05
3233,2336833-9,6.6713983e-06,-0.00013251604,-7.9824036e-05
3234,2337246-43,0.00031806843,-2.3697412e-06,6.89414e-05
3235,2344909-65,8.9234774e-05,3.469818e-05,-6.24841e-05
3236,2344938-71,-3.898346e-05,7.850209e-06,-5.9573882e-05
3237,2345140-8,-0.00012956126,6.269553e-05,6.6154855e-05
3238,2345368-50,0.00016859779,4.801186e-07,0.000118769196
3239,2345368-56,0.00047760946,-5.5077275e-05,-8.193368e-05
3240,2345368-78,-3.5464844e-05,-4.975416e-05,-8.337651e-06
3241,2345378-38,-4.231542e-05,-6.9346075e-05,3.5126584e-05
3242,2345468-38,-3.7087426e-05,4.7044432e-05,9.27841e-05
3243,2345484-39,-8.435742e-05,-4.6036927e-05,0.00011335235
3244,2345484-83,0.0001236607,3.9787647e-06,4.485221e-05
3245,2345493-31,0.00019824457,6.423633e-05,-5.065569e-06
3246,2345493-35,9.83073e-05,0.00011835226,-3.0327703e-05
3247,2345493-38,3.6603997e-06,-0.00010254914,-7.005065e-05
3248,2345493-41,0.00026860484,-1.123161e-05,2.10642e-05
3249,2345493-50,4.6462104e-05,3.4841058e-05,0.00011101109
3250,2349947-42,-0.00017860986,0.00013156897,-0.00010615345
3251,2350586-63,5.0036906e-05,-2.5086192e-06,-3.4450688e-05
3252,2350586-73,-0.00033613967,-1.7911081e-05,1.9204916e-05
3253,2350702-8,0.00031630078,-0.00011330981,-2.0084371e-07
3254,2350706-6,-2.9355804e-05,3.869121e-05,-6.604416e-05
3255,2351179-51,-1.3465426e-05,1.1593796e-05,-2.8408102e-05
3256,2351332-7,7.860633e-05,-8.785133e-06,3.6515812e-05
3257,2351990-37,-9.076021e-05,-3.1918993e-05,5.5118253e-05
3258,2352500-11,-0.000261553,-5.03566e-05,-8.15214e-05
3259,2354502-8,-0.0001838433,2.2134882e-05,-4.945785e-05
3260,2354899-8,-6.0017817e-05,0.00016542702,-7.4829586e-05
3261,2355135-39,7.784818e-05,6.9369664e-05,4.8278212e-05
3262,2355135-49,2.9656658e-06,4.8460824e-05,3.258526e-05
3263,2355510-35,-1.2791009e-05,6.3270374e-05,3.9673512e-05
3264,2355510-53,-0.00014141224,-0.00012413735,9.107639e-05
3265,2355627-8,0.00014427604,-0.00010607148,2.4189278e-05
3266,2357053-105,0.00011071605,1.7559742e-05,6.6415734e-05
3267,2357053-108,-0.000587834,-3.231725e-05,5.8846534e-05
3268,2357053-110,0.0002714363,-5.799606e-06,4.353685e-05
3269,2357053-119,-0.00032098306,2.0861215e-05,-4.4738877e-05
3270,2357053-122,-0.00013632512,-0.00010134603,-9.973934e-06
3271,2357053-30,0.00013983055,6.960897e-05,-1.7423088e-05
3272,2357053-38,-0.00027265697,1.4471974e-05,3.1030737e-05
3273,2357053-47,8.2039944e-05,-9.47933e-06,-9.150905e-05
3274,2357053-50,-0.00024538772,-8.98092e-05,4.8947386e-05
3275,2357053-70,-0.00015134594,5.884177e-05,4.783818e-05
3276,2357055-29,-5.4060656e-05,-5.8527643e-05,0.00015948327
3277,2357639-9,7.4759155e-06,-4.1442458e-05,1.4973011e-06
3278,2357871-9,-5.654114e-05,-4.0384744e-05,1.9923385e-05
3279,2357898-11,-7.947097e-05,-0.000101602214,-9.0225585e-05
3280,2358527-8,3.5630736e-05,-6.961428e-06,6.239805e-05
3281,2358915-39,-0.00027044513,-5.6914214e-06,2.7003069e-05
3282,2358915-53,7.736241e-05,0.00012620537,-2.0792515e-05
3283,2358915-67,0.00022732437,7.770351e-05,-2.1826392e-05
3284,2358922-21,0.00025892293,2.6255e-05,9.3778435e-05
3285,2359135-28,-0.0001329202,-4.122127e-05,0.00010515677
3286,2359135-39,-0.00014292214,-6.25885e-05,6.351146e-05
3287,2359287-7,1.9909206e-05,2.7399647e-05,-9.60005e-05
3288,2360062-8,0.00011570849,-4.372232e-05,3.824258e-05
3289,2360503-27,-3.6316334e-05,-9.706762e-05,-7.8911435e-06
3290,2360503-35,-6.684708e-05,5.7235604e-05,-2.3557368e-05
3291,2360503-45,-0.00014028541,6.4988926e-05,-1.6405676e-05
3292,2362137-8,3.745454e-05,5.567235e-05,7.541552e-05
3293,2362190-9,-0.00016663117,-0.000110008914,-1.0679327e-05
3294,2362292-8,9.962282e-05,0.00016539254,4.1683306e-05
3295,2362567-18,2.775609e-05,0.0001220234,-4.3548098e-05
3296,2362947-9,8.9565096e-05,-3.4639812e-05,7.551884e-05
3297,2364109-35,-1.750865e-05,7.814415e-07,0.00011385899
3298,2367595-12,-5.4719952e-05,-2.2022212e-05,1.7771592e-05
3299,2367600-30,-2.5233476e-06,-7.6883065e-05,1.926934e-05
3300,2367600-35,3.919263e-05,-0.00013858889,-3.9601437e-05
3301,2367600-45,0.00016921798,-9.718054e-05,-3.524418e-05
3302,2367600-47,4.0476167e-05,-2.1222222e-05,-8.593756e-05
3303,2367600-49,0.00015200532,-4.794431e-06,-1.91703e-05
3304,2369594-8,0.00012104503,1.6075242e-05,1.5970036e-05
3305,2372071-26,3.5439589e-06,1.3281753e-05,1.6425456e-06
3306,2372071-41,-1.7877566e-05,3.7877733e-05,0.00016537927
3307,2372099-6,8.8302055e-05,4.3913296e-05,3.656959e-05
3308,2372983-7,-0.0001176964,-0.00012063446,-1.6803118e-05
3309,2374400-101,-0.00023493255,6.378279e-05,-0.00014117305
3310,2374400-106,-2.9329996e-05,-1.3014775e-05,-4.4171902e-05
3311,2374400-110,1.4224133e-06,5.7567122e-05,1.063142e-05
3312,2374400-121,-0.00011407431,-8.261506e-05,-2.8772178e-05
3313,2374400-46,-0.00016800784,-0.00012534438,-0.00016715509
3314,2374400-58,0.0003751522,4.1258572e-06,3.169958e-05
3315,2375497-8,-0.00014379247,0.0001652403,-6.532212e-05
3316,2375501-8,0.00017106024,4.241687e-06,3.7514335e-05
3317,2375543-9,2.7017188e-05,2.0923426e-05,7.799966e-05
3318,2375630-8,0.00014772623,-9.23774e-05,3.1172443e-05
3319,2376169-40,-0.00013924635,8.399879e-05,-4.6689973e-05
3320,2376169-46,0.00011016555,6.6173816e-05,7.449249e-06
3321,2376169-55,0.0001714264,8.485491e-05,7.828445e-06
3322,2376169-62,-4.3865246e-05,0.00012313105,0.00010011805
3323,2377273-8,0.00026994938,1.3859608e-06,-0.00013500036
3324,2377516-12,3.2236618e-05,3.3529068e-05,-8.806301e-05
3325,2377518-12,-2.6446942e-05,5.916232e-05,-6.127031e-05
3326,2377566-12,-6.425819e-05,1.807035e-05,-8.092857e-05
3327,2377675-8,3.9001025e-06,-5.0317973e-05,-3.6995778e-05
3328,2379582-7,-0.000104831604,5.2968775e-05,-0.00015763815
3329,2380451-7,6.7474866e-05,-0.00015596923,-3.4535908e-05
3330,2380935-9,0.00018455395,4.7312562e-05,0.00012995221
3331,2381043-35,-0.00017608551,-3.2882963e-06,0.00017387526
3332,2381043-45,3.1435811e-06,8.628408e-05,8.814674e-05
3333,2381043-60,3.4765522e-05,-4.7003898e-05,-0.00016112532
3334,2381043-63,-1.3855326e-05,6.8284135e-06,-0.00010666136
3335,2382599-8,0.0001331708,-2.107783e-06,8.513698e-05
3336,2382611-10,-0.00013049008,2.7044593e-05,0.00015917855
3337,2383287-23,-6.0753304e-05,-2.0598425e-05,9.962874e-06
3338,2383287-30,-0.0001404722,8.138325e-05,-3.853996e-05
3339,2383287-41,5.783222e-06,0.00012468555,5.4252163e-05
3340,2383287-43,-1.6817357e-05,9.109439e-05,-1.7056855e-05
3341,2383287-47,-0.00029110987,-4.7508584e-06,-1.3615578e-05
3342,2383287-50,-0.00015193902,1.0574298e-05,6.9814116e-05
3343,2383287-53,-0.000118280164,-1.1787022e-05,6.6356646e-05
3344,2383287-61,0.00014990325,4.68448e-06,-9.837089e-05
3345,2384692-21,3.3058684e-05,4.523359e-05,8.473506e-06
3346,2384692-27,-4.9022823e-05,-3.0157593e-05,-9.6986696e-05
3347,2384692-31,-3.259082e-05,0.00010848272,-8.228398e-05
3348,2384692-33,2.9141418e-05,-7.703346e-05,-3.444958e-05
3349,2384692-35,0.000109453904,4.016004e-05,0.00012102618
3350,2384692-38,-1.8686143e-05,-0.00010191095,3.8697763e-06
3351,2384692-43,3.774298e-05,-1.5071071e-05,4.3641085e-05
3352,2384692-45,0.00019138466,6.719859e-05,-2.0667476e-06
3353,2384692-49,-7.6555174e-05,-0.00012002498,-1.820701e-05
3354,2387035-44,-0.0002375161,-5.3613923e-05,4.1115472e-05
3355,2387035-55,7.170496e-05,7.692415e-05,-1.6101483e-05
3356,2387066-100,0.00017600022,-7.5992146e-05,9.8060125e-05
3357,2387066-101,-0.000119235454,0.00012464706,-1.792155e-05
3358,2387066-44,0.00025667477,5.648894e-05,-0.00015987162
3359,2387066-55,0.00018031202,-7.930332e-05,-3.1081603e-05
3360,2387066-63,-0.0001908512,2.8022194e-05,-1.995953e-05
3361,2387066-70,5.0209215e-05,0.00011593735,2.8998984e-06
3362,2387066-78,-0.00020246174,5.2802832e-05,-4.7868714e-05
3363,2387066-80,-0.0002175488,-9.9062556e-05,-3.4954308e-05
3364,2387066-84,-9.5836585e-05,4.6369103e-05,-0.0001041099
3365,2387066-89,-2.3297252e-06,7.617753e-05,3.0479348e-05
3366,2387066-94,-0.00010816309,3.0501868e-05,5.265823e-05
3367,2387067-33,0.00014226798,-5.6194658e-05,5.453627e-05
3368,2387264-8,-7.3425144e-05,9.560444e-05,-2.7468239e-05
3369,2387266-8,-1.3426514e-05,-9.739768e-06,-5.444169e-05
3370,2387579-19,-6.317423e-06,0.00010554117,7.08324e-05
3371,2387579-27,4.4780747e-05,-5.6541467e-06,1.3649849e-05
3372,2387579-35,-0.00013291644,3.813192e-05,1.246715e-05
3373,2387579-37,-1.4993202e-05,1.3741079e-05,1.9059811e-05
3374,2390639-8,9.132243e-05,1.7038717e-05,4.9318605e-05
3375,2391935-43,-2.352968e-05,8.5297266e-05,-9.627169e-05
3376,2393997-9,-0.00024720852,-2.9310275e-05,-0.00014627987
3377,2395883-53,-0.000167972,-8.840034e-05,-5.4192365e-05
3378,2397925-16,4.497576e-06,2.4218563e-05,-9.629563e-06
3379,2397925-25,-0.000113942995,5.2282652e-05,2.4607034e-05
3380,2398741-64,-3.4081946e-05,6.404605e-05,-6.7365036e-06
3381,2399396-7,8.511203e-06,-3.0234736e-05,-9.058335e-05
3382,2400068-20,0.00024286273,2.9420882e-05,1.2978198e-06
3383,2400068-23,-0.00031300742,9.6355216e-05,-2.50175e-05
3384,2400115-8,1.7294144e-05,-2.6173693e-05,5.898701e-05
3385,2400118-7,-8.746813e-05,-1.0768599e-05,-1.4823332e-05
3386,2404958-8,-6.576273e-05,-0.00010048473,6.447987e-05
3387,2405312-8,-0.00013088359,2.5290945e-05,-9.997486e-05
3388,2407521-8,-4.6598187e-05,1.1814975e-05,6.290067e-05
3389,2407960-8,3.0019219e-06,-3.7572827e-05,-6.5705564e-05
3390,2408125-7,0.00017881021,-9.006607e-05,-0.00014357765
3391,2409076-34,-8.42824e-05,-1.25973165e-05,3.5118865e-06
3392,2409114-8,0.00022666677,1.963399e-07,-4.4241213e-05
3393,2410517-10,0.00019618109,-7.971688e-06,2.4601895e-05
3394,2410669-8,3.538758e-05,-1.2125745e-05,6.1047496e-05
3395,2411730-8,-3.9206105e-05,-9.6975455e-06,-2.9538332e-05
3396,2412712-8,-3.2801778e-05,-1.3951853e-05,0.00011088721
3397,2413230-8,3.1664968e-07,2.1240976e-05,1.7664279e-06
3398,2414224-6,-1.2713688e-05,-2.6405727e-05,-2.0994985e-06
3399,2414600-8,-5.8041696e-05,-0.000112012654,7.824975e-05
3400,2415841-7,-9.838569e-05,-5.939779e-05,-8.423212e-05
3401,259094-121,-0.00012092656,-8.770474e-05,-4.304119e-05
3402,259094-125,-0.00030437837,8.732372e-05,-0.00016030835
3403,259094-129,-5.809006e-05,8.085055e-05,-9.990792e-06
3404,259094-134,-5.6482677e-05,-9.777683e-06,-2.0461313e-05
3405,259094-136,-9.3236784e-05,3.4821183e-05,-6.53842e-05
3406,259094-181,7.805918e-05,5.1716102e-05,5.054431e-05
